35
 -107.58, -15.38, -142.95	 1.75 		100
 -75.74, -15.51, -162.57	 2.109 		100
 -29.77, -15.62, -170.62	 0.844 		100
 -8.23, -15.74, -172.97	 0.593 			100
 7.78, -15.69, -174.76	 0.625 			100
 23.28, -15.60, -177.36	 0.735 			100
 36.60, -15.60, -185.27	 1.297 			100
 42.60, -15.80, -208.88	 1.312 			100
 56.04, -15.26, -238.28	 1.063 			100
 74.88, -14.32, -263.26	 1.109 			100
 100.42, -14.83, -276.76	 1.094 		100
 125.24, -14.91, -270.12	 0.25 		100
 130.81, -14.82, -268.18	 0.203 		100
 135.08, -14.81, -266.63	 1.453 		100
 150.91, -15.28, -247.25	 2.641 		100
 160.59, -14.73, -198.85	 0.843 		100
 166.16, -14.33, -184.64	 1.579 		100
 153.53, -13.96, -164.42	 1.656 		100
 134.95, -14.27, -132.86	 1.156 		100
 123.46, -15.06, -102.70	 4.281 		100



 120.27, -14.90, 147.52	 1.063			100
 121.43, -14.43, 172.62	 1.25 			100
 129.56, -14.30, 195.00	 0.984 			100
 138.79, -14.21, 211.74	 0.937 			100
 150.36, -13.99, 230.06	 1.891 			100
 144.49, -14.18, 265.09	 1.109 			100
 129.76, -14.27, 277.96	 1.969 			100
 95.75, -14.69, 275.58	 1.125 			100
 78.64, -15.09, 258.39	 1.5 			100
 80.38, -15.24, 230.37	 1.406 			100
 85.88, -14.84, 197.98	 0.829 			100
 78.32, -14.68, 183.25	 0.796 			100
 67.16, -14.78, 177.97	 0.625 			100
 56.10, -14.95, 177.36	 1.469 			100
 39.15, -15.41, 192.70	 2.188 			100
 23.82, -15.50, 240.14	 0.718 			100
 17.52, -15.61, 256.99	 1.61 			100
 2.74, -14.74, 283.46	 0.531 			100
 -4.68, -14.59, 286.85	 0.688 			100
 -14.53, -14.63, 287.12	 1.14 			100
 -26.35, -15.23, 272.93	 3.61 			100
 -62.83, -15.61, 184.86	 0.718 			100
 -59.16, -15.59, 168.53	 0.891 			100
 -48.36, -15.61, 157.08	 9.297 			100
 -47.97, -15.61, 157.64	 1.734 			100
 -51.63, -15.56, 133.86	 6.188 			100
 -121.19, -15.52, -44.44	 0.468 		100
 -126.80, -15.54, -59.41	 0.891 		100
 -130.72, -15.53, -86.72	 9.094 		100
 -115.28, -15.20, -121.60	 1.484 		100
 -103.46, -15.24, -139.88	 1.766 		100
 -76.77, -15.51, -167.20	 1.64 		100
 -30.58, -15.62, -174.92	 0.704 		100
 -7.95, -15.76, -176.65	 0.484 			100
 7.72, -15.70, -175.82	 0.5 			100
 23.50, -15.60, -176.97	 0.687 			100
 41.00, -15.53, -184.09	 2.297 			100
 44.42, -15.79, -208.37	 2.375 			100
 56.38, -15.27, -237.59	 1.344 			100
 77.90, -14.71, -259.55	 1.266 			100
 100.44, -14.89, -275.84	 1.328 		100
 127.50, -14.02, -285.74	 0.734 		100
 143.39, -13.55, -281.49	 0.86 		100
 153.57, -14.08, -269.24	 1.171 		100
 151.58, -15.26, -247.01	 2.157 		100
 165.01, -14.81, -201.26	 0.797 		100
 169.61, -14.34, -184.59	 1.593 		100
 153.20, -13.95, -164.62	 1.797 		100
 129.08, -14.17, -137.25	 1.266 		100
 123.55, -15.07, -102.47	 3.89 		100


 120.24, -14.92, 147.38	 0.937			100
 120.45, -14.40, 172.95	 1.453 			100
 128.07, -14.31, 195.37	 0.985 			100
 140.05, -14.17, 210.44	 1.218 			100
 151.14, -13.96, 229.38	 2.453 			100
 147.89, -14.17, 266.53	 1.469 			100
 130.75, -14.28, 280.30	 2.375 			100
 96.96, -14.71, 273.72	 1.156 			100
 81.65, -15.08, 257.34	 1.36 			100
 79.24, -15.27, 229.63	 1.625 			100
 81.31, -14.99, 198.81	 1.109 			100
 74.90, -14.74, 184.71	 0.703 			100
 67.69, -14.77, 176.78	 0.875 			100
 52.96, -14.88, 172.45	 1.516 			100
 35.15, -15.35, 191.28	 2.234 			100
 24.33, -15.51, 240.15	 0.782 			100
 19.08, -15.62, 257.69	 1.828 			100
 4.33, -14.60, 285.34	 0.953 			100
 -4.55, -14.60, 286.61	 0.609 			100
 -12.44, -14.70, 284.19	 1.016 			100
 -24.84, -15.26, 272.45	 3.5 			100
 -60.47, -15.64, 184.78	 0.797 			100
 -61.34, -15.58, 167.73	 2.5 			100
 -53.38, -15.56, 153.21	 1.687 			100
 -49.28, -15.55, 133.21	 6.438 			100
 -123.33, -15.52, -44.17	 0.515 		100
 -128.80, -15.54, -59.06	 1.266 		100
 -130.39, -15.53, -86.44	 1.906 		100
 -118.33, -15.32, -123.32	 0.891 		100
 -110.27, -15.34, -145.22	 1.594 		100
 -76.53, -15.52, -165.63	 1.75 		100
 -29.46, -15.54, -166.72	 0.687 		100
 -8.10, -15.75, -172.14	 0.453 			100
 7.61, -15.70, -176.07	 0.422 			100
 22.58, -15.68, -179.89	 0.469 			100
 37.02, -15.59, -185.27	 2.109 			100
 63.45, -15.43, -205.63	 2.375 			100
 57.95, -15.34, -236.73	 1.5 			100
 76.33, -14.49, -261.81	 1.063 			100
 99.45, -14.71, -278.14	 1.047 			100
 127.96, -13.94, -286.68	 0.671 		100
 144.17, -13.46, -282.05	 1.813 		100
 156.84, -13.77, -269.83	 2.547 		100
 154.10, -15.17, -247.09	 2.281 		100
 161.20, -14.73, -198.91	 0.594 		100
 167.98, -14.33, -184.48	 1.453 		100
 164.03, -14.02, -160.20	 3.422 		100
 140.46, -14.11, -127.85	 2.047 		100
 131.88, -14.92, -102.73	 5.156 		100
 127.95, -15.51, 36.70	 4.438 			100



 126.35, -14.94, 147.80	 0.688			100
 126.64, -14.45, 172.90	 0.859 			100
 125.89, -14.30, 196.04	 1.735 			100
 134.96, -14.30, 215.17	 1.671 			100
 151.12, -13.96, 229.59	 1.922 			100
 151.44, -14.13, 268.31	 1 			100
 132.95, -14.27, 286.51	 2.032 			100
 95.43, -14.68, 276.52	 0.968 			100
 86.64, -14.95, 255.25	 0.953 			100
 80.13, -15.24, 229.91	 1.141 			100
 78.31, -14.95, 198.97	 0.672 			100
 71.19, -14.85, 186.63	 0.375 			100
 65.92, -14.89, 182.91	 0.625 			100
 58.93, -14.95, 181.86	 2.031 			100
 50.74, -15.32, 196.16	 2.547 			100
 28.61, -15.57, 240.72	 0.703 			100
 20.27, -15.64, 257.92	 1.125 			100
 4.15, -14.59, 285.75	 0.641 			100
 -5.71, -14.18, 293.99	 1.328 			100
 -19.92, -14.31, 295.09	 1.562 			100
 -24.96, -15.25, 272.69	 3.625 			100
 -58.13, -15.62, 184.09	 0.61 			100
 -54.99, -15.56, 170.50	 0.703 			100
 -45.37, -15.13, 159.42	 4.234 			100
 -45.85, -15.57, 132.43	 6.766 			100
 -124.30, -15.52, -43.98	 0.469 		100
 -130.05, -15.54, -58.51	 1.078 		100
 -132.31, -15.51, -87.25	 1.344 		100
 -119.37, -15.34, -124.26	 0.781 		100
 -107.88, -15.38, -143.31	 1.547 		100
 -72.98, -15.22, -154.89	 1.703 		100
 -29.54, -15.57, -167.60	 0.656 		100
 -8.59, -15.70, -170.50	 0.453 			100
 6.89, -15.66, -170.89	 0.516 			100
 24.87, -15.51, -173.81	 0.797 			100
 45.20, -15.46, -182.97	 2.687 			100
 46.70, -15.78, -208.12	 1.938 			100
 56.24, -15.27, -238.08	 1.359 			100
 78.09, -14.71, -259.49	 0.953 			100
 101.28, -15.04, -274.02	 0.906 		100
 127.66, -13.97, -286.42	 0.688 		100
 148.47, -12.64, -286.77	 1.812 		100
 152.42, -14.16, -269.03	 1.391 		100
 148.63, -15.39, -246.90	 2 		100
 163.47, -14.78, -200.19	 0.563 		100
 165.86, -14.33, -184.53	 1.046 		100
 158.25, -13.99, -162.43	 3.454 		100
 129.40, -14.18, -137.38	 1.781 		100
 123.63, -15.07, -102.53	 4.156 		100
 118.13, -15.52, 36.74	 2.984 			100



 120.23, -14.92, 147.31	 0.812			100
 120.30, -14.41, 173.09	 1.016 			100
 125.42, -14.31, 196.32	 1.109 			100
 139.99, -14.17, 210.45	 1.485 			100
 150.81, -13.97, 229.59	 1.828 			100
 148.65, -14.17, 266.78	 1.359 			100
 130.89, -14.28, 280.88	 1.766 			100
 96.16, -14.69, 275.38	 1.094 			100
 78.93, -15.09, 258.20	 1.422 			100
 79.69, -15.26, 229.88	 1.437 			100
 85.76, -14.85, 197.84	 0.797 			100
 79.07, -14.68, 182.60	 0.812 			100
 68.06, -14.73, 174.89	 0.969 			100
 55.90, -14.96, 177.04	 1.313 			100
 42.45, -15.47, 193.49	 2.031 			100
 24.22, -15.51, 239.83	 0.609 			100
 18.88, -15.65, 257.47	 1.282 			100
 5.96, -14.42, 287.78	 0.687 			100
 -5.58, -14.15, 294.68	 0.938 			100
 -17.70, -14.45, 292.01	 1.281 			100
 -26.98, -15.21, 273.23	 3.531 			100
 -58.49, -15.62, 184.13	 0.688 			100
 -57.59, -15.60, 169.23	 0.984 			100
 -47.93, -15.61, 157.44	 2.766 			100
 -50.66, -15.55, 133.79	 6.468 			100
 -129.17, -15.52, -42.53	 0.422 		100
 -131.69, -15.53, -58.01	 0.797 		100
 -133.74, -15.51, -87.11	 1.344 		100
 -119.49, -15.33, -124.13	 9.625 		100
 -112.04, -15.31, -146.53	 2.281 		100
 -75.62, -15.52, -163.22	 1.703 		100
 -30.10, -15.62, -172.29	 0.688 		100
 -8.28, -15.74, -173.11	 0.515 			100
 7.42, -15.67, -172.61	 0.625 			100
 23.66, -15.58, -176.37	 0.641 			100
 36.22, -15.61, -185.51	 1.391 			100
 40.74, -15.81, -209.20	 1.718 			100
 57.46, -15.33, -236.88	 1.25 			100
 77.18, -14.60, -260.67	 1.157 			100
 99.88, -14.78, -277.23	 1.14 			100
 127.86, -13.97, -286.35	 0.828 		100
 143.51, -13.51, -281.75	 1.328 		100
 146.58, -14.48, -268.26	 1.657 		100
 136.01, -15.49, -246.39	 2.375 		100
 160.94, -14.73, -199.05	 0.75 		100
 165.14, -14.32, -184.38	 1.578 		100
 149.21, -13.84, -165.98	 1.844 		100
 134.56, -14.26, -133.19	 1.171 		100
 125.36, -15.08, -102.17	 3.766 		100
 120.26, -15.52, 36.19	 4.422 			100



 123.19, -14.93, 147.75	 0.735			100
 123.87, -14.44, 172.96	 0.89 			100
 126.71, -14.29, 195.89	 1.063 			100
 140.00, -14.16, 210.24	 1.406 			100
 154.88, -13.81, 227.51	 1.938 			100
 149.06, -14.16, 267.19	 1.312 			100
 130.77, -14.28, 280.82	 1.703 			100
 95.56, -14.68, 276.06	 1.078 			100
 82.01, -15.10, 257.23	 1.25 			100
 82.47, -15.20, 230.88	 1.5 			100
 87.50, -14.78, 197.84	 0.75 			100
 81.31, -14.59, 181.49	 0.875 			100
 69.16, -14.63, 171.55	 1.141 			100
 56.23, -14.95, 177.29	 1.203 			100
 48.22, -15.36, 195.39	 2.047 			100
 27.39, -15.55, 240.41	 0.609 			100
 23.47, -15.69, 258.56	 1.047 			100
 7.36, -14.32, 289.08	 0.657 			100
 -6.35, -13.77, 299.83	 1.828 			100
 -19.58, -14.32, 294.89	 1.672 			100
 -25.99, -15.22, 273.13	 3.562 			100
 -57.33, -15.64, 183.46	 0.453 			100
 -56.56, -15.62, 169.30	 0.594 			100
 -51.81, -15.62, 154.48	 1.156 			100
 -42.51, -15.49, 131.44	 10.735 		100
 -128.61, -15.52, -42.08	 0.484 		100
 -132.67, -15.53, -57.59	 1.156 		100
 -131.73, -15.52, -87.03	 2.094 		100
 -112.84, -15.03, -120.39	 1.25 		100
 -102.77, -15.21, -139.34	 1.578 		100
 -75.98, -15.53, -164.37	 1.563 		100
 -29.83, -15.62, -171.88	 0.64 		100
 -7.55, -15.75, -174.90	 0.438 			100
 7.86, -15.72, -177.10	 0.5 			100
 22.33, -15.66, -179.44	 0.672 			100
 37.31, -15.59, -185.15	 1.765 			100
 45.42, -15.78, -208.40	 1.86 			100
 50.93, -14.90, -241.35	 1.312 			100
 76.94, -14.57, -261.00	 0.938 			100
 100.37, -14.80, -277.17	 0.828 		100
 127.15, -14.25, -283.22	 0.547 		100
 143.44, -13.57, -281.08	 1.203 		100
 158.88, -13.62, -270.09	 1.922 		100
 155.63, -15.07, -247.15	 2.187 		100
 162.40, -14.75, -199.38	 0.547 		100
 165.26, -14.33, -184.58	 1.422 		100
 163.22, -14.02, -160.65	 2.765 		100
 132.74, -14.24, -134.34	 1.407 		100
 121.02, -15.07, -102.02	 3.859 		100
 120.64, -15.52, 36.17	 2.984 			100



 117.89, -14.91, 147.42	 0.734			100
 119.04, -14.41, 173.13	 0.828 			100
 127.79, -14.30, 195.76	 0.735 			100
 140.45, -14.14, 210.02	 1.047 			100
 150.26, -13.99, 229.95	 1.734 			100
 144.94, -14.18, 265.21	 0.922 			100
 130.84, -14.28, 280.50	 1.984 			100
 96.94, -14.71, 273.67	 0.969 			100
 85.32, -15.00, 255.90	 1.141 			100
 78.95, -15.27, 229.63	 1.984 			100
 87.17, -14.80, 197.90	 1.359 			100
 69.50, -14.90, 187.55	 0.266 			100
 64.60, -14.98, 186.70	 0.141 			100
 62.02, -15.02, 186.68	 0.968 			100
 45.11, -15.43, 194.44	 2.235 			100
 24.79, -15.52, 240.23	 0.89 			100
 21.64, -15.64, 258.19	 2.094 			100
 3.26, -14.68, 284.49	 0.469 			100
 -4.72, -14.55, 287.40	 0.515 			100
 -14.77, -14.62, 287.48	 1.047 			100
 -31.49, -15.11, 274.77	 3.422 			100
 -60.05, -15.64, 184.49	 0.641 			100
 -58.71, -15.59, 168.81	 0.812 			100
 -50.76, -15.61, 154.97	 8.438 			100
 -49.22, -15.55, 133.25	 7.359 			100
 -124.47, -15.52, -43.50	 0.516 		100
 -130.47, -15.54, -58.23	 1.062 		100
 -132.36, -15.52, -86.74	 1.407 		100
 -120.44, -15.32, -124.64	 0.812 		100
 -108.50, -15.37, -144.14	 1.578 		100
 -73.45, -15.28, -155.70	 1.75 		100
 -29.45, -15.60, -168.24	 0.735 		100
 -8.05, -15.75, -172.06	 0.5 			100
 7.36, -15.67, -172.18	 0.609 			100
 24.19, -15.54, -174.94	 0.781 			100
 39.12, -15.56, -184.67	 1.594 			100
 38.90, -15.82, -209.21	 2.016 			100
 52.49, -15.08, -240.18	 1.593 			100
 75.02, -14.36, -262.87	 1.344 			100
 99.69, -14.73, -277.83	 1.109 			100
 127.72, -14.12, -284.36	 0.657 		100
 142.08, -13.74, -279.88	 0.953 		100
 151.53, -14.20, -268.86	 2.047 		100
 141.47, -15.57, -246.83	 2.343 		100
 161.84, -14.74, -199.28	 0.657 		100
 166.95, -14.33, -184.68	 1.359 		100
 158.28, -13.99, -162.62	 2.078 		100
 129.23, -14.17, -137.45	 1.36 		100
 127.78, -15.08, -102.72	 7.203 		100
 126.40, -15.52, 36.51	 2.969 			100



120.25, -14.90, 147.92	 0.687			100
120.41, -14.41, 173.32	 0.656 			100
123.57, -14.31, 197.60	 0.672 			100
131.30, -14.30, 219.13	 0.563 			100
138.41, -14.11, 235.85	 0.843 			100
142.59, -14.15, 264.83	 0.938 			100
134.69, -14.14, 291.55	 3.391 			100
96.75, -14.70, 274.51	 1.187 			100
95.15, -14.74, 252.04	 0.875 			100
92.04, -14.80, 234.69	 1.5 			100
 84.14, -14.92, 197.96	 0.547 			100
 79.18, -14.69, 182.77	 0.609 			100
 69.59, -14.56, 169.01	 1.313 			100
 47.38, -14.48, 163.10	 1.719 			100
 37.06, -15.39, 192.28	 1.953 			100
 25.02, -15.52, 240.07	 0.797 			100
 18.74, -15.61, 257.50	 1.343 			100
 2.87, -14.70, 284.06	 0.485 			100
 -4.90, -14.50, 288.16	 0.672 			100
 -14.54, -14.62, 287.32	 1.406 			100
 -21.35, -15.24, 271.51	 4.25 			100
 -58.38, -15.64, 184.22	 0.515 			100
 -58.39, -15.59, 168.74	 0.61 			100
 -54.02, -15.48, 152.59	 2.969 			100
 -48.82, -15.55, 133.27	 8.437 			100
 -123.71, -15.52, -44.25	 0.406 		100
 -129.46, -15.53, -58.71	 0.782 		100
 -134.11, -15.50, -87.87	 1.171 		100
 -122.29, -15.28, -125.56	 0.719 		100
 -111.66, -15.31, -146.61	 1.625 		100
 -78.87, -15.48, -173.03	 7.203 		100
 -30.90, -15.62, -178.69	 1.735 		100
 -8.68, -15.65, -169.64	 0.984 			100
 8.14, -15.73, -177.46	 0.609 			100
 20.30, -15.56, -184.82	 0.25 			100
 25.82, -15.56, -188.16	 1.157 			100
 51.33, -15.75, -207.75	 0.89 			100
 68.11, -15.32, -230.40	 0.875 			100
 91.62, -15.40, -246.00	 0.547 			100
 108.23, -15.62, -255.22	 0.469 		100
 123.49, -15.29, -261.20	 0.016 		100
 124.30, -15.26, -261.39	 0.031 		100
 125.11, -15.22, -261.58	 2.484 		100
 159.82, -14.37, -247.57	 3.25 		100
 157.19, -14.66, -196.55	 0.547 		100
 153.48, -14.12, -183.59	 0.703 		100
 146.64, -13.77, -166.61	 1.172 		100
 132.27, -14.22, -135.01	 1 		100
 128.61, -15.06, -102.25	 3.688 		100
 123.65, -15.51, 36.29	 4.407 			100


122.43, -14.91, 147.63	 0.672			100
124.56, -14.43, 172.77	 0.61 			100
128.84, -14.29, 195.26	 0.562 			100
135.44, -14.28, 215.13	 0.516 			100
143.07, -14.08, 233.38	 0.937 			100
149.25, -14.15, 267.12	 1.703 			100
134.46, -13.85, 290.76	 2.266 			100
94.86, -14.66, 278.08	 0.969 			100
83.17, -15.06, 256.43	 0.953 			100
83.84, -15.17, 231.77	 1.265 			100
 83.47, -14.94, 198.49	 0.985 			100
 73.47, -14.78, 185.66	 1.547 			100
 63.89, -15.03, 189.86	 0.015 			100
 63.71, -15.03, 189.93	 1.125 			100
 51.35, -15.30, 196.35	 2.5 			100
 24.95, -15.51, 240.24	 0.672 			100
 18.58, -15.62, 257.16	 1.063 			100
 3.61, -14.63, 285.08	 0.484 			100
 -5.54, -14.18, 293.82	 0.875 			100
 -22.17, -14.08, 298.67	 1.906 			100
 -26.13, -15.23, 272.89	 3.516 			100
 -53.61, -15.60, 182.56	 0.391 			100
 -56.23, -15.60, 169.94	 1.671 			100
 -54.77, -15.44, 152.35	 2.438 			100
 -51.88, -15.55, 134.04	 6.656 			100
 -123.18, -15.52, -44.41	 0.422 		100
 -128.14, -15.54, -59.21	 0.844 		100
 -130.22, -15.53, -86.53	 1.281 		100
 -117.96, -15.31, -123.56	 0.766 		100
 -108.13, -15.36, -143.63	 1.297 		100
 -76.21, -15.53, -163.96	 1.546 		100
 -29.54, -15.61, -171.10	 0.641 		100
 -8.14, -15.73, -172.86	 0.453 			100
 7.83, -15.68, -173.74	 0.438 			100
 23.29, -15.58, -176.32	 0.593 			100
 41.80, -15.52, -183.89	 1.047 			100
 61.62, -15.47, -205.98	 0.86 			100
 71.48, -15.27, -227.88	 0.937 			100
 91.87, -15.43, -244.84	 0.656 			100
 110.20, -15.80, -249.47	 0.375 		100
 122.01, -15.75, -250.48	 0.016 		100
 122.62, -15.74, -250.48	 0.031 		100
 123.23, -15.72, -250.46	 0.719 		100
 145.96, -15.55, -246.97	 2.625 		100
 162.78, -14.77, -200.11	 0.641 		100
 166.11, -14.33, -184.57	 0.937 		100
 161.20, -14.00, -161.06	 1.375 		100
 138.65, -14.18, -129.61	 0.906 		100
 132.41, -14.91, -102.60	 3.813 		100
 119.94, -15.52, 36.57	 2.968 			100



118.79, -14.91, 147.69	 0.703			100
121.21, -14.42, 173.34	 0.61 			100
127.68, -14.29, 195.43	 0.546 			100
135.97, -14.27, 213.96	 0.547 			100
143.78, -14.09, 232.89	 1.047 			100
147.60, -14.14, 266.79	 1.219 			100
134.83, -14.09, 292.43	 2.875 			100
97.10, -14.72, 273.27	 1.109 			100
85.53, -14.97, 255.88	 1.094 			100
84.36, -15.16, 231.53	 1.219 			100
 84.19, -14.90, 198.11	 0.594 			100
 79.92, -14.64, 181.99	 0.781 			100
 69.54, -14.56, 168.92	 2.594 			100
 54.65, -14.93, 174.78	 1.625 			100
 43.13, -15.47, 193.90	 2.203 			100
 23.78, -15.50, 240.18	 0.625 			100
 17.92, -15.61, 257.58	 0.984 			100
 5.11, -14.54, 286.33	 0.578 			100
 -6.13, -13.95, 298.09	 1.094 			100
 -21.76, -14.14, 297.77	 1.469 			100
 -31.06, -15.12, 274.74	 3.25 			100
 -58.40, -15.63, 183.75	 0.468 			100
 -58.22, -15.60, 168.83	 0.579 			100
 -53.72, -15.51, 153.10	 1.015 			100
 -43.05, -15.55, 131.53	 10.719 		100
 -123.74, -15.52, -43.79	 0.422 		100
 -129.39, -15.54, -58.88	 0.828 		100
 -134.38, -15.50, -87.83	 1.219 		100
 -122.66, -15.28, -125.52	 0.672 		100
 -109.45, -15.34, -144.85	 1.296 		100
 -77.00, -15.52, -167.20	 1.532 		100
 -30.39, -15.61, -175.49	 0.672 		100
 -7.67, -15.74, -174.29	 0.421 			100
 7.88, -15.68, -174.24	 0.454 			100
 24.22, -15.55, -175.11	 0.734 			100
 47.38, -15.43, -182.13	 1.297 			100
 67.28, -15.33, -205.32	 1.562 			100
 65.46, -15.39, -231.66	 5.469 			100
 57.38, -15.31, -237.10	 2 			100
 79.05, -14.82, -258.42	 1.219 			100
 104.00, -15.31, -266.02	 0.797 		100
 124.87, -15.02, -267.60	 0.172 		100
 129.69, -14.88, -267.36	 0.187 		100
 134.60, -14.79, -266.75	 1.344 		100
 160.88, -14.03, -247.54	 2.078 		100
 165.00, -14.80, -201.23	 0.609 		100
 167.50, -14.34, -184.61	 0.813 		100
 165.33, -14.03, -159.75	 1.734 		100
 139.01, -14.20, -129.17	 1.485 		100
 119.84, -15.05, -102.18	 4.312 		100



120.37, -14.89, 148.04	 0.735			100
122.07, -14.41, 173.23	 0.844 			100
126.59, -14.29, 196.20	 0.796 			100
134.97, -14.29, 215.15	 0.766 			100
148.30, -14.05, 230.82	 2.109 			100
160.84, -13.72, 271.90	 1.75 			100
135.15, -14.08, 293.06	 1.954 			100
91.81, -14.53, 283.12	 1.078 			100
73.11, -15.10, 260.14	 7.781 			100
75.21, -15.38, 228.37	 1.906 			100
 85.32, -14.87, 198.24	 0.813 			100
 82.30, -14.56, 181.15	 1.062 			100
 70.82, -14.41, 165.24	 1.563 			100
 47.50, -14.50, 163.67	 1.937 			100
 40.49, -15.43, 192.91	 2.156 			100
 27.42, -15.54, 240.26	 0.75 			100
 21.01, -15.64, 258.10	 1.625 			100
 3.59, -14.64, 284.88	 0.625 			100
 -4.99, -14.45, 289.10	 0.735 			100
 -16.01, -14.56, 289.18	 1.406 			100
 -31.56, -15.12, 274.74	 3.641 			100
 -60.07, -15.63, 184.46	 0.593 			100
 -60.48, -15.59, 168.22	 0.766 			100
 -55.69, -14.65, 151.55	 13.75 			100
 -44.02, -15.55, 131.77	 27.625 		100
 -119.81, -15.51, -45.13	 0.859 		100
 -126.13, -15.53, -59.58	 1.172 		100
 -129.91, -15.52, -86.43	 1.407 		100
 -122.62, -15.27, -125.67	 0.828 		100
 -111.72, -15.31, -146.61	 1.64 		100
 -79.38, -15.44, -174.12	 1.625 		100
 -30.58, -15.62, -178.84	 0.703 		100
 -7.91, -15.76, -176.68	 0.516 			100
 7.86, -15.70, -175.17	 0.672 			100
 25.00, -15.49, -172.81	 1.516 			100
 54.59, -15.24, -180.15	 1.359 			100
 70.05, -15.10, -204.79	 1.391 			100
 69.63, -15.32, -228.89	 2.125 			100
 70.92, -13.78, -267.01	 1.609 			100
 98.73, -14.52, -280.92	 1.328 			100
 127.36, -14.09, -285.00	 0.922 		100
 141.15, -13.88, -278.96	 0.781 		100
 148.10, -14.40, -268.31	 1.063 		100
 152.46, -15.22, -247.27	 1.843 		100
 160.38, -14.71, -198.21	 0.532 		100
 161.46, -14.31, -184.23	 1.156 		100
 161.53, -14.01, -161.13	 1.891 		100
 136.48, -14.27, -130.99	 1.296 		100
 121.40, -15.06, -102.26	 12.938 	100
 120.32, -15.51, 36.48	 4.734 			100
